rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__min_split_loss,params,split0_test_score,split0_train_score
197,0.20253164556962025,0.0,0.927550231839258,0.0,32.5251522064209,0.0,0.03849935531616211,0.0,0.001,9,10,100,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.20253164556962025,0.927550231839258
200,0.202020202020202,0.0,0.9947817443883046,0.0,32.81995916366577,0.0,0.06200051307678223,0.0,0.3,9,1,0,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.202020202020202,0.9947817443883046
201,0.2,0.0,0.9267906761346094,0.0,33.11510419845581,0.0,0.03999781608581543,0.0,0.001,9,10,0,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.2,0.9267906761346094
201,0.2,0.0,0.9267906761346094,0.0,33.034252882003784,0.0,0.029991865158081055,0.0,0.001,9,10,10,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.2,0.9267906761346094
203,0.19999999999999998,0.0,0.9948229447090495,0.0,22.12189221382141,0.0,0.06283140182495117,0.0,0.8,6,1,0,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.19999999999999998,0.9948229447090495
204,0.19900497512437812,0.0,0.926125848241826,0.0,31.475064277648926,0.0,0.03889632225036621,0.0,0.001,9,1,50,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.19900497512437812,0.926125848241826
204,0.19900497512437812,0.0,0.926125848241826,0.0,31.64297103881836,0.0,0.04900979995727539,0.0,0.001,9,5,50,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.19900497512437812,0.926125848241826
206,0.1968019680196802,0.0,0.9251270990602373,0.0,32.740227937698364,0.0,0.033002614974975586,0.0,0.001,9,10,50,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.1968019680196802,0.9251270990602373
207,0.18560179977502816,0.0,0.9186171026464739,0.0,22.43058443069458,0.0,0.03091883659362793,0.0,0.01,6,10,10,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.18560179977502816,0.9186171026464739
208,0.1853997682502897,0.0,0.9200291221213166,0.0,30.350394010543823,0.0,0.030917644500732422,0.0,0.01,9,1,200,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.1853997682502897,0.9200291221213166
208,0.1853997682502897,0.0,0.9200291221213166,0.0,34.26602220535278,0.0,0.032912492752075195,0.0,0.01,9,5,200,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.1853997682502897,0.9200291221213166
208,0.1853997682502897,0.0,0.9200291221213166,0.0,34.497406005859375,0.0,0.040406227111816406,0.0,0.01,9,10,200,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.1853997682502897,0.9200291221213166
211,0.18497109826589594,0.0,0.921188878235858,0.0,22.51873278617859,0.0,0.03191542625427246,0.0,0.01,6,10,0,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.18497109826589594,0.921188878235858
212,0.18430439952437574,0.0,0.923419960018453,0.0,23.24211025238037,0.0,0.032006263732910156,0.0,0.01,6,1,0,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.18430439952437574,0.923419960018453
213,0.18364928909952608,0.0,0.9228168581197895,0.0,23.04685068130493,0.0,0.03397035598754883,0.0,0.01,6,5,0,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.18364928909952608,0.9228168581197895
214,0.18333333333333335,0.0,0.9178448605273214,0.0,22.032566785812378,0.0,0.030918121337890625,0.0,0.01,6,10,50,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.18333333333333335,0.9178448605273214
215,0.1825221238938053,0.0,0.9174942704354468,0.0,24.29949641227722,0.0,0.031063079833984375,0.0,0.01,6,1,50,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.1825221238938053,0.9174942704354468
215,0.1825221238938053,0.0,0.9174942704354468,0.0,22.449018001556396,0.0,0.03098273277282715,0.0,0.01,6,5,50,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.1825221238938053,0.9174942704354468
217,0.1824401368301026,0.0,0.9183634415186773,0.0,25.292309999465942,0.0,0.03989386558532715,0.0,0.001,6,1,200,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.1824401368301026,0.9183634415186773
217,0.1824401368301026,0.0,0.9183634415186773,0.0,25.18062114715576,0.0,0.03398561477661133,0.0,0.001,6,5,200,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.1824401368301026,0.9183634415186773
217,0.1824401368301026,0.0,0.9183634415186773,0.0,25.65942406654358,0.0,0.033002376556396484,0.0,0.001,6,10,200,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.1824401368301026,0.9183634415186773
220,0.18128654970760233,0.0,0.9224270353302612,0.0,22.547118425369263,0.0,0.03399395942687988,0.0,0.01,6,5,10,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.18128654970760233,0.9224270353302612
221,0.1810747663551402,0.0,0.9226396251056311,0.0,23.765203952789307,0.0,0.03301382064819336,0.0,0.01,6,1,10,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.1810747663551402,0.9226396251056311
222,0.1804123711340206,0.0,0.9951114425387356,0.0,38.19082045555115,0.0,0.05186128616333008,0.0,0.8,9,1,0,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.1804123711340206,0.9951114425387356
223,0.18038331454340473,0.0,0.9177239376337512,0.0,24.8913836479187,0.0,0.033908843994140625,0.0,0.001,6,5,0,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.18038331454340473,0.9177239376337512
223,0.18038331454340473,0.0,0.9177239376337512,0.0,25.490780353546143,0.0,0.029920578002929688,0.0,0.001,6,5,10,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.18038331454340473,0.9177239376337512
225,0.17937219730941703,0.0,0.917583677212288,0.0,23.84275221824646,0.0,0.030917882919311523,0.0,0.001,6,1,0,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.17937219730941703,0.917583677212288
225,0.17937219730941703,0.0,0.917583677212288,0.0,25.056633234024048,0.0,0.09097075462341309,0.0,0.001,6,1,10,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.17937219730941703,0.917583677212288
227,0.1787709497206704,0.0,0.9171665456768425,0.0,24.003758192062378,0.0,0.06482911109924316,0.0,0.001,6,1,100,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.1787709497206704,0.9171665456768425
227,0.1787709497206704,0.0,0.9171665456768425,0.0,27.35464882850647,0.0,0.06594538688659668,0.0,0.001,6,5,100,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.1787709497206704,0.9171665456768425
227,0.1787709497206704,0.0,0.9171665456768425,0.0,26.31194305419922,0.0,0.034951210021972656,0.0,0.001,6,10,100,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.1787709497206704,0.9171665456768425
230,0.17722878625134264,0.0,0.9153614572615373,0.0,23.680551052093506,0.0,0.0360109806060791,0.0,0.01,6,1,100,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.17722878625134264,0.9153614572615373
230,0.17722878625134264,0.0,0.9153614572615373,0.0,22.45667600631714,0.0,0.032912492752075195,0.0,0.01,6,5,100,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.17722878625134264,0.9153614572615373
232,0.17684887459807075,0.0,0.9156755108264715,0.0,21.98877787590027,0.0,0.029920101165771484,0.0,0.01,6,10,100,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.17684887459807075,0.9156755108264715
233,0.17640573318632852,0.0,0.9162183815955134,0.0,26.090071439743042,0.0,0.031008481979370117,0.0,0.001,6,10,0,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.17640573318632852,0.9162183815955134
233,0.17640573318632852,0.0,0.9162183815955134,0.0,26.987130403518677,0.0,0.031983375549316406,0.0,0.001,6,10,10,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.17640573318632852,0.9162183815955134
235,0.17601760176017603,0.0,0.9160086966472135,0.0,24.892380237579346,0.0,0.03390932083129883,0.0,0.001,6,1,50,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.17601760176017603,0.9160086966472135
235,0.17601760176017603,0.0,0.9160086966472135,0.0,25.400047063827515,0.0,0.02991962432861328,0.0,0.001,6,5,50,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.17601760176017603,0.9160086966472135
235,0.17601760176017603,0.0,0.9160086966472135,0.0,24.859704971313477,0.0,0.031022310256958008,0.0,0.001,6,10,50,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.17601760176017603,0.9160086966472135
238,0.16701461377870566,0.0,0.9110908815050827,0.0,23.730464696884155,0.0,0.03506016731262207,0.0,0.01,6,1,200,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.16701461377870566,0.9110908815050827
238,0.16701461377870566,0.0,0.9110908815050827,0.0,22.581767797470093,0.0,0.030918359756469727,0.0,0.01,6,5,200,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.16701461377870566,0.9110908815050827
238,0.16701461377870566,0.0,0.9110908815050827,0.0,21.97596263885498,0.0,0.03091716766357422,0.0,0.01,6,10,200,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.16701461377870566,0.9110908815050827
241,0.14905149051490515,0.0,0.8963637721197641,0.0,13.661980390548706,0.0,0.02692699432373047,0.0,0.001,3,1,0,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,13.231132507324219,0.0,0.024933815002441406,0.0,0.001,3,1,10,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,13.489437341690063,0.0,0.027925968170166016,0.0,0.001,3,1,50,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,13.210672378540039,0.0,0.0359041690826416,0.0,0.001,3,1,100,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,13.557744264602661,0.0,0.024934053421020508,0.0,0.001,3,1,200,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,12.99923825263977,0.0,0.0299224853515625,0.0,0.001,3,5,0,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,13.7751624584198,0.0,0.04587817192077637,0.0,0.001,3,5,10,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,14.184067964553833,0.0,0.02393627166748047,0.0,0.001,3,5,50,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,16.092477560043335,0.0,0.06283283233642578,0.0,0.001,3,5,100,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,17.95449733734131,0.0,0.0359044075012207,0.0,0.001,3,5,200,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,14.206519842147827,0.0,0.031915903091430664,0.0,0.001,3,10,0,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,16.361757278442383,0.0,0.024932861328125,0.0,0.001,3,10,10,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,14.851794719696045,0.0,0.028923749923706055,0.0,0.001,3,10,50,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,16.107437133789062,0.0,0.024933338165283203,0.0,0.001,3,10,100,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.14905149051490515,0.8963637721197641
241,0.14905149051490515,0.0,0.8963637721197641,0.0,16.30690574645996,0.0,0.04687380790710449,0.0,0.001,3,10,200,"{'model__learning_rate': 0.001, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.14905149051490515,0.8963637721197641
256,0.14345991561181434,0.0,0.8886422493525713,0.0,14.818025827407837,0.0,0.03390908241271973,0.0,0.01,3,1,0,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,13.961526155471802,0.0,0.0250089168548584,0.0,0.01,3,1,10,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,13.880244493484497,0.0,0.027018070220947266,0.0,0.01,3,1,50,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,13.86104941368103,0.0,0.03297257423400879,0.0,0.01,3,1,100,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886751267157497,0.0,13.660049438476562,0.0,0.02598881721496582,0.0,0.01,3,1,200,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.14345991561181434,0.8886751267157497
256,0.14345991561181434,0.0,0.8886422493525713,0.0,14.005026578903198,0.0,0.03201580047607422,0.0,0.01,3,5,0,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,14.136022806167603,0.0,0.029000282287597656,0.0,0.01,3,5,10,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,13.724199533462524,0.0,0.03390932083129883,0.0,0.01,3,5,50,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,13.817818880081177,0.0,0.027925491333007812,0.0,0.01,3,5,100,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886751267157497,0.0,13.2983078956604,0.0,0.029919862747192383,0.0,0.01,3,5,200,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.14345991561181434,0.8886751267157497
256,0.14345991561181434,0.0,0.8886422493525713,0.0,13.922250986099243,0.0,0.03391003608703613,0.0,0.01,3,10,0,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,13.416860103607178,0.0,0.024933338165283203,0.0,0.01,3,10,10,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,15.145063877105713,0.0,0.04405808448791504,0.0,0.01,3,10,50,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886422493525713,0.0,14.567781925201416,0.0,0.0270230770111084,0.0,0.01,3,10,100,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.14345991561181434,0.8886422493525713
256,0.14345991561181434,0.0,0.8886751267157497,0.0,15.229013204574585,0.0,0.026043176651000977,0.0,0.01,3,10,200,"{'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.14345991561181434,0.8886751267157497
